"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TXNRD1",1115184.41745678,0.474097330251215,1.07446298838387,0.441241192462401,0.659038394806005,0.999923837534591
"SEC31A",1237253.666739,0.364932088839423,0.827288074268919,0.441118517466745,0.659127198421235,0.999923837534591
"MAPKAPK2",957517.213390886,1.02885114828297,2.33711077861507,0.440223526286012,0.659775221952903,0.999923837534591
"DEFA3",114498907.443889,0.399411400801642,0.907726811121812,0.440012783480561,0.659927848658767,0.999923837534591
"DDX1",2026966.97537231,-0.148287485351899,0.337392816417155,-0.439509906958289,0.660292105153697,0.999923837534591
"AP1M1",593016.809578175,0.929613007240253,2.12128098593554,0.438231904874341,0.661218182743989,0.999923837534591
"ECSIT",786634.41390713,0.5750988994725,1.31426433422496,0.437582367942477,0.661689055075813,0.999923837534591
"HDHD1",521080.643567839,-1.26161575729123,2.88536021117753,-0.437247229099467,0.661932061454636,0.999923837534591
"APPL1",622929.385481317,0.473166783872129,1.08340674689884,0.436739742692694,0.662300103399097,0.999923837534591
"HEL-S-163pA",10903432.53956,0.170530786784371,0.390742715115762,0.436427296498283,0.662526737842002,0.999923837534591
"SDCBP",5360888.52831153,-0.364386304620738,0.836134470464155,-0.43579868728347,0.662982796367511,0.999923837534591
"ARMCX1",381780.170087103,0.925279304313065,2.12418807260981,0.435591987472303,0.663132785221641,0.999923837534591
"ACADVL",263299629.064451,0.0692004472500781,0.158920635348087,0.435440288157086,0.663242872321097,0.999923837534591
"RPL36",34858889.0680887,0.0697268325530905,0.160428925808568,0.434627559847231,0.66383278719148,0.999923837534591
"SORBS3",3593283.36468135,-0.851379990938905,1.96024960098586,-0.43432223657167,0.664054458470809,0.999923837534591
"CD81",34339820.870687,-0.168685838274886,0.388749999721447,-0.433918555358855,0.664347584858124,0.999923837534591
"UFSP2",447441.00538134,-1.25129598631553,2.88536023649686,-0.433670628189823,0.664527638497157,0.999923837534591
"TARSL2",422353.676562207,-0.752983863633085,1.73842109601893,-0.433142387283183,0.664911330624639,0.999923837534591
"HEL-S-153w",94758196.1760498,0.219217003306524,0.506698549414019,0.432637913726103,0.665277841106879,0.999923837534591
"GMPR",326072.155051828,1.24812942168019,2.88536031736953,0.432573157039208,0.665324893975808,0.999923837534591
"PPP1R12A",2807905.91093643,0.125697969674842,0.290581997423529,0.432573149022836,0.665324899800667,0.999923837534591
"RAP2C",674616.646752672,0.913748568281472,2.11739700405061,0.431543336716477,0.666073348966311,0.999923837534591
"SNRNP200",63657.4352278312,1.24352720208159,2.88536139994505,0.430977971114908,0.666484388075032,0.999923837534591
"LOC401309",835352.344655713,-1.2413357014421,2.88536015163604,-0.430218633447976,0.667036608750758,0.999923837534591
"VSNL1",3686884.54989901,-0.478069332480408,1.11124044096546,-0.430212323864903,0.667041198087756,0.999923837534591
"TTC38",177654.012352406,1.23687147275084,2.88536053550935,0.428671376602332,0.668162393836038,0.999923837534591
"RAB6A",30014401.4415644,0.0603393976773815,0.140865806143159,0.428346660764925,0.668398752191255,0.999923837534591
"GABARAPL2",277509.575550198,1.23348363109773,2.88536036204728,0.42749725383436,0.669017184906697,0.999923837534591
"COQ10B",252763.993053017,1.23287784356266,2.8853603921151,0.427287297258178,0.669170083864468,0.999923837534591
"GSS",1228438.31661145,0.346369070881414,0.81068385743089,0.427255418627774,0.669193300385361,0.999923837534591
"UBE2D3",10444373.759477,-0.740292254657778,1.73648506481091,-0.426316511244161,0.669877228166368,0.999923837534591
"DPT",90045700.4843008,0.123977186250588,0.291381859117174,0.425480112681732,0.670486716121121,0.999923837534591
"PTPN1",963124.269155991,-0.577165631525548,1.35768289338282,-0.425110778325767,0.670755921043337,0.999923837534591
"TSTD1",5464673.48766196,-0.131683601264194,0.309992974306802,-0.424795437892298,0.670985803671959,0.999923837534591
"APOA1BP",33435009.6974551,0.0722350763756519,0.170084238986745,0.424701764290348,0.671054097498841,0.999923837534591
"HNRNPAB",2282355.12829402,-1.22514441161511,2.88536008977683,-0.424607110896121,0.671123108414441,0.999923837534591
"MRPL9",344954.535350494,1.2243959930643,2.8853603012106,0.424347695000375,0.671312260364602,0.999923837534591
"CCS",686890.161763611,1.22251282659701,2.88536017823034,0.423695050559269,0.671788225235508,0.999923837534591
"FBLN1",954736.879456129,0.3384853158722,0.799059746177344,0.42360451454537,0.671854262341308,0.999923837534591
"hCG_2001986",776748.31303674,0.651143283781558,1.5399384243119,0.422837220957396,0.672414029090861,0.999923837534591
"RRAGC",152589.884329234,1.21824985329174,2.88536061146965,0.42221753788731,0.672866241549708,0.999923837534591
"HNRNPM",7826347.19900113,-0.0620700296267053,0.147084089258054,-0.422003698291291,0.673022318029391,0.999923837534591
"GLO1",12971791.8144405,0.357235683238903,0.846971441969316,0.421780080811561,0.673185546221722,0.999923837534591
"EHD2",23385523.8863241,-0.104935293650106,0.249176883029272,-0.421127724106649,0.673661817899273,0.999923837534591
"C7orf24",1839814.08286338,0.634367120650315,1.51110960547836,0.419802189298836,0.674629965429287,0.999923837534591
"EFEMP2",628597.105683275,1.21111765601502,2.88536018926984,0.419745742843114,0.674671204909637,0.999923837534591
"RPS23",13771729.1363123,0.344734361991916,0.82150628261366,0.419636914881683,0.674750716797316,0.999923837534591
"HERC4",102231.402698841,1.21052892367931,2.88536088404278,0.419541600627508,0.674820358282797,0.999923837534591
"LAMTOR2",1890645.63298936,1.07967893307899,2.57760982170913,0.418868256935444,0.675312417038483,0.999923837534591
"EMILIN3",1500500.63656873,-0.475309246389662,1.13835732605738,-0.417539585778273,0.67628377584096,0.999923837534591
"FAM3C",582407.121371529,-1.20446170328477,2.88536019258475,-0.41743894103072,0.676357376720058,0.999923837534591
"TECR",2034443.2576812,-1.07618859520331,2.57916160151934,-0.41726295652407,0.676486080527734,0.999923837534591
"RPL15",15102097.8877132,-0.19745083308272,0.474031258292662,-0.4165354702428,0.677018217697271,0.999923837534591
"HEL32",112530642.862431,0.0622925958517559,0.149593779148003,0.416411673042406,0.677108788172091,0.999923837534591
"EXOC4",105218.886579761,1.19048440178899,2.86179332428452,0.41599244490747,0.677415531646759,0.999923837534591
"CHCHD7",5883158.58674628,0.113196996758929,0.272300222645875,0.415706589069305,0.677624719120936,0.999923837534591
"SNX5",849701.928698882,0.882430615911724,2.12567075013683,0.415130431584911,0.678046423017264,0.999923837534591
"LYRM7",11299850.1974626,0.347538167225904,0.837625231289464,0.414908904655241,0.678208590905209,0.999923837534591
"POF1B",1074392.30290639,0.80127784131617,1.93593049003984,0.413898043054057,0.678948777129641,0.999923837534591
"KPNB1",8880687.36349034,0.0767772261565166,0.185519421074109,0.413850074089259,0.678983909291885,0.999923837534591
"NUDT6",290148.533173347,1.19358893359604,2.88536034521215,0.413670665286792,0.679115313330264,0.999923837534591
"MBNL1",2408927.37986373,-0.807256072097725,1.95144847952061,-0.413670194509072,0.679115658153899,0.999923837534591
"HEL-S-108",1156623.56181785,1.19341188376802,2.8853601272764,0.41360933510041,0.679160235515724,0.999923837534591
"PRIC295",13476.3982024961,1.18775913425645,2.88536630712005,0.411649339401201,0.680596462188831,0.999923837534591
"CAST",354355.037216786,1.18611829997339,2.88536029199061,0.411081521869522,0.68101275879321,0.999923837534591
"ADSL",282259.678656666,-1.18538462003555,2.88536033826072,-0.410827238566012,0.681199218638176,0.999923837534591
"HSPE1",244128969.745444,0.0455485446911332,0.111005616737247,0.410326486442103,0.681566465097755,0.999923837534591
"WBP2",3686343.44203245,1.18268680398604,2.88536007712775,0.409892274229894,0.681884972963753,0.999923837534591
"EFEMP1",17981264.5040738,-0.176785926546085,0.4321503669565,-0.409084291171921,0.682477803976508,0.999923837534591
"CUL5",436941.906883684,0.621660576892285,1.52070210785125,0.408798392323326,0.682687619819121,0.999923837534591
"COL12A1",516918.864978047,0.56116405483971,1.37507441909968,0.408097225172096,0.683202297133106,0.999923837534591
"TNS1",101236.609043843,-0.955170886119431,2.34110133417879,-0.408000658568026,0.683273191405461,0.999923837534591
"ATP6V1A",1711032.96266378,0.32177908558965,0.789860641366113,0.407387162668484,0.683723654004372,0.999923837534591
"HEL-214",975170830.99505,0.0652010741562615,0.160196902569159,0.407005835385073,0.684003702326093,0.999923837534591
"TUBA1B",247677272.278402,-0.055061859420483,0.135468277483996,-0.406455743315906,0.684407768771002,0.999923837534591
"MOCS1",142189.063719377,-1.17158858512527,2.88536061604823,-0.406045808835454,0.684708942158809,0.999923837534591
"TM7SF2",4097243.27203793,-0.869887692311322,2.14543722883759,-0.405459400358514,0.68513985577937,0.999923837534591
"PARL",546652.809379529,-1.16593664496418,2.88536020021396,-0.404087033874565,0.686148719343478,0.999923837534591
"RPIA",426031.01650647,-1.04922850479733,2.59770012078058,-0.403906708247005,0.686281323201013,0.999923837534591
"BOLA3",709659.540980282,1.1636625148715,2.88536017223257,0.403298876192329,0.68672836837303,0.999923837534591
"ARHGAP17",61791.0055147738,-1.16286472767806,2.88536134416691,-0.40302221766051,0.686931880061414,0.999923837534591
"NDUFS5",127601394.119246,0.105705195004848,0.262613495963673,0.402512424645038,0.687306946309568,0.999923837534591
"SYNPO",848399.032202111,0.768737872661889,1.91111227025044,0.402246317303562,0.687502758077983,0.999923837534591
"DNCL1",11743203.2118301,0.114252236978265,0.284252046649921,0.401939892165406,0.687728263158733,0.999923837534591
"RABGGTA",144745.628161378,1.15801044441473,2.88536063154361,0.401339933648162,0.688169866402249,0.999923837534591
"UCHL5",214703.287695032,1.15635039111723,2.8853604432878,0.40076462329247,0.688593427094517,0.999923837534591
"DPP3",345624.189608868,0.938528893623679,2.34297241087121,0.400571892895101,0.688735342823992,0.999923837534591
"ENG",1569908.32486717,0.535794959498196,1.33809838156656,0.400415221241745,0.688850715014011,0.999923837534591
"AVEN",77428.8954036402,-1.15290057241741,2.88536108114156,-0.399568906627549,0.689474061780552,0.999923837534591
"DNAJB1",413177.113426476,-0.43269770141804,1.08497966488524,-0.398807199270235,0.690035271974504,0.999923837534591
"HSPG2",63619214.5568801,-0.0411251002888507,0.103161535175293,-0.39864761821323,0.690152869601982,0.999923837534591
"TMEM126B",469474.327248132,-1.14876766905999,2.88536022348671,-0.398136655419682,0.690529455913248,0.999923837534591
"DHX15",268521.141610801,0.938608658505359,2.35795909661734,0.398059771202926,0.69058612722772,0.999923837534591
"CCDC124",363354.150924255,-1.14788474731764,2.88536027284702,-0.397830648089226,0.690755024035585,0.999923837534591
"FBL",776809.343779932,-1.1459264699649,2.88536015648157,-0.397151969881725,0.691255398153695,0.999923837534591
"MTIF2",1515093.95266746,-0.331614076570389,0.834983657576217,-0.397150379605028,0.691256570787277,0.999923837534591
"PSMF1",1194904.52090744,-0.603739013608954,1.52117371001261,-0.396890249703268,0.691448394580738,0.999923837534591
"CCDC90B",787520.032197433,-1.14509422690392,2.88536015507153,-0.396863533618571,0.691468096554484,0.999923837534591
"SLC2A1",361832.287962053,1.13982193069209,2.88536028404489,0.395036258381644,0.692816129275143,0.999923837534591
"PPP2CA",4350747.36951323,0.312397406831545,0.79084468565931,0.395017394055201,0.692830051106362,0.999923837534591
"RPS15A",14439847.9664614,-0.1535993952853,0.389138924592446,-0.394716091293534,0.693052425936884,0.999923837534591
"GLG1",432247.41535092,0.440458004514019,1.11608921086485,0.394644084206057,0.693105574284365,0.999923837534591
"MRPL41",1935549.97052557,1.13849675091145,2.88536009723408,0.394577006870934,0.693155085346159,0.999923837534591
"TSN",1126163.49474952,1.11080941877255,2.81981120635955,0.3939304221032,0.693632409078331,0.999923837534591
"RAB3A",1731878.05397497,0.515680920805671,1.31283411300078,0.392799757181025,0.694467384025333,0.999923837534591
"BDH2",1698101.99759774,0.511348321625309,1.30310150469208,0.392408664853885,0.694756284795005,0.999923837534591
"AHNAK",18643352.444931,0.0525797560042242,0.134088113206857,0.392128390404821,0.694963351428838,0.999923837534591
"NDUFAF5",242311.034080238,-1.12846695181782,2.88536038049907,-0.39110086887054,0.695722678421602,0.999923837534591
"TGM2",200408850.736718,0.071247729912329,0.182412872281653,0.390584990089514,0.696104022231953,0.999923837534591
"hCG_2043421",1011582.30034525,0.830314129785384,2.12923592799341,0.389958725977291,0.696567067471329,0.999923837534591
"TRAPPC3",220837.902611163,-1.12476759449636,2.88536041190119,-0.389818751881758,0.69667057655832,0.999923837534591
"MTFR1L",3318801.18070143,-0.608255651076195,1.5611322225463,-0.389624685399225,0.696814095630115,0.999923837534591
"GNAI3",200749.569734811,1.12233329815931,2.88536046638667,0.388975073039938,0.697294586030162,0.999923837534591
"DDX17",5712513.12060748,-0.111387009552201,0.287133717849263,-0.387927305739397,0.698069830360022,0.999923837534591
"NCAM1",347526.072969505,1.11758758392808,2.88536029203482,0.387330340343711,0.698511666783322,0.999923837534591
"DHCR7",928177.006069745,-1.11670040629081,2.88536013924101,-0.387022885325003,0.6987392656164,0.999923837534591
"PC",95075.7247584866,-1.11644257123645,2.88536088327905,-0.386933425799992,0.698805494646576,0.999923837534591
"HNRNPH2",2496588.13995968,0.310171624594671,0.801997247905207,0.386748988733852,0.69894204506152,0.999923837534591
"ILF2",3028896.24594287,0.331284510577201,0.856987681916855,0.386568579184481,0.699075623075194,0.999923837534591
"IGHG4",31051942.4919566,0.17870995250669,0.463220934083009,0.385798523679557,0.699645888753884,0.999923837534591
"UBE2D1",4903421.64964131,0.739404837312593,1.92023755116928,0.385059044836589,0.700193670331179,0.999923837534591
"KRT8",3489389.77604358,-0.392002015519652,1.02203851125201,-0.383549162975714,0.701312625264205,0.999923837534591
"RARS",2943124.95349437,0.138285493172856,0.361176392429111,0.382875226818701,0.701812280444922,0.999923837534591
"PAFAH1B1",7663520.32556207,-0.123355963987161,0.3225863140529,-0.382396768286123,0.702167087108598,0.999923837534591
"RAB5C",3324274.22610915,0.418158609778625,1.09436536440182,0.382101465726841,0.702386104667877,0.999923837534591
"CROCC",886341.132784634,0.5751161590707,1.50634118529389,0.381796743450585,0.702612134474195,0.999923837534591
"LTBP1",464481.341996204,0.661711802468251,1.73554925775659,0.381269387492691,0.703003366445041,0.999923837534591
"COL3A1",2772212.98452632,0.894238049734825,2.34724119590921,0.380974077693128,0.703222483641435,0.999923837534591
"MRPL50",1834915.22045035,0.809224702000621,2.1241314784514,0.380967331923628,0.703227489229373,0.999923837534591
"10-Sep",1381018.45593998,-0.30986579012487,0.813609529656737,-0.380853196564208,0.70331218345624,0.999923837534591
"BCKDK",886288.720241995,-0.985547643111424,2.58966727543303,-0.380569215381782,0.703522927874248,0.999923837534591
"CGI-38",6000579.48952019,0.418957333647838,1.10512159180023,0.379105192366534,0.704609750651481,0.999923837534591
"SLPI",756519.723434506,1.09194377987502,2.88536016275067,0.378442800303325,0.705101678168583,0.999923837534591
"RSU1",17158634.6728537,-0.0968320591633297,0.25602448982433,-0.378214049873785,0.705271589042551,0.999923837534591
"TPM2b",24350029.5577896,-0.128294435600644,0.339586880572902,-0.377795618559245,0.70558242881157,0.999923837534591
"RPS26",34425088.2059085,-0.10374332141777,0.274725452430963,-0.377625445694153,0.705708859064663,0.999923837534591
"SOD2",293427520.156803,0.0877887836323153,0.232582920379539,0.377451549275664,0.705838064132284,0.999923837534591
"PRKAG2",1335306.23035247,-0.138578829292323,0.367492247157565,-0.377093204997346,0.706104340731465,0.999923837534591
